web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551343712-6693","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Roc","Great visuals but the speakers are not as great as ...","January 15, 2018","Replaces Echo really. Great visuals but the speakers are not as great as Echo. In time. Still can Bluetooth to my speakers. Also, wish like Echo you could set alarms weeks on end. This is set 24 hours each day.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews"
"1551343359-5459","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Suzanne","Very disappointed with this product","June 20, 2018","I ordered 2 and it was so hard to set up had to return them both.  However, only got refunded for one and still waiting for credit on the other. Very disappointed with this product.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62&reviewerType=all_reviews"
"1551343884-7309","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","ECL","Disappointed","December 12, 2018","My device does not work properly.  For example: I set the alarm for 5:45AM and it didn't go off (this happened on at least 3 occasions). DISAPPOINTED! TY","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_293?ie=UTF8&pageNumber=293&reviewerType=all_reviews"
"1551343653-6472","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rebeca Rodriguez","No Spanish","July 30, 2018","I returnef this item because it does not speak Spanish","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_189?ie=UTF8&pageNumber=189&reviewerType=all_reviews"
"1551343592-6281","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","SunsetsOverEmma","Love it!","December 8, 2018","Love the spot! Alexa still has some kinks to work it but overall she is improving quite a lot since the first gen for I had. Great little gadget :) I carry it with me from room to room since I only have 1 but it’s super easy.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_165?ie=UTF8&pageNumber=165&reviewerType=all_reviews"
"1551343834-7124","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","J","Good product","January 9, 2019","Nice product. Does have a learning curve but as this technology improves and becomes a daily norm you’ll want to be ahead of the curve.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_270?ie=UTF8&pageNumber=270&reviewerType=all_reviews"
"1551343984-7671","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","John Burris","... how to pair and make operate are wanting at best. The unit is good but the instructions are ...","May 22, 2018","instructions on how to pair and make operate are wanting at best.  The unit is good but the instructions are terrible.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_339?ie=UTF8&pageNumber=339&reviewerType=all_reviews"
"1551344237-8579","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Barbara A. Fernandez","Five Stars","March 18, 2018","Love Love Love my Echo Spot.  Small, yet mighty.
So happy with my purchase.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_452?ie=UTF8&pageNumber=452&reviewerType=all_reviews"
"1551343882-7298","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Albert Sauri","Nice upgrade from Echo Dot","December 6, 2018","I've had the Echo Dot for months now so I knew that the Spot would be a great upgrade. It fits nicely on my night stand and works just as expected.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_292?ie=UTF8&pageNumber=292&reviewerType=all_reviews"
"1551343915-7419","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","J. King","Four Stars","July 30, 2018","I like that it's smaller, but it has never understood commands as easily as our first-gen original Echo did.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_307?ie=UTF8&pageNumber=307&reviewerType=all_reviews"
"1551343261-5153","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Crystal A Keilers","NOT cordless","August 11, 2018","I love the video feature but I feel completely misled by the fact all of the pictures indicate that it’s cordless, but it is not, it’s impossible to use without it being plugged in (I feel very misled by the product images). I wanted to be able to take it from room to room like all other echo products (especially during a video chat), but I have to plug and re-plug it in.  Amazon, am I missing something?","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1551343343-5398","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Gabrielle Walters","Perfect!","January 21, 2019","I added this to my Christmas wishlist because I needed a clock and wanted an Alexa product. I love being able to control it via voice, I can have it play relaxing music to help me sleep, ask how my commute is looking, know the weather report and keep up to date on a lot of the news I want to know just by asking. It’s an excellent multitasker for my nightstand but I can definitely see it having use in other parts of the home as well!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&reviewerType=all_reviews"
"1551343227-5031","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","itsGREGSWORLD","Amazon just convinced you to pay them to do what they want","December 5, 2018","if You are buying this because you just want a clock and a little better speaker than your dot, bedside, do NOT. Turns out, even with the rotating screen option off, Amazon decided it will force this device to constantly rotate to the ‘Things to try’ screen. This is a deal breaker. I bought these as gifts. I will package the one I got for me back up and send it to Amazon. We don’t pay for clocks that decide to advertise. No way, Amazon. If I want to just see the clock face, I should be able to do that.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1551344302-8814","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Brian K. Madison","Quick and easy to use.","May 24, 2018","So far very impressed. Modern day alarm clock. Amazon app does have trouble connecting however.  I love the all music feature.  Very easy to use. Will be buying another for the living room.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_482?ie=UTF8&pageNumber=482&reviewerType=all_reviews"
"1551343780-6935","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Stacy","""Spot"" on choice!","February 20, 2018","I bought two - one for the living room and one for my bedroom. I love both of them! I'm learning about all of their features still and making choices for which ones I think will serve my needs the best. Super easy to set up and I like the look. It fits in well on my nightstand and end table. I'm very pleased with these items.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_247?ie=UTF8&pageNumber=247&reviewerType=all_reviews"
"1551343572-6207","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Cameron Morrison","Amazing device","January 26, 2018","The screen is amazing. I was surprised when I asked for a song, the Spot displays the lyrics.
Video calling is cute....and it is easy to turn the camera of so there are not accidental “drop ins”.
I think the factory should set the camera off as the default as most people will located this in their bedrooms. Maybe a tad embarrassing?","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_156?ie=UTF8&pageNumber=156&reviewerType=all_reviews"
"1551344239-8588","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Gerry","great","February 16, 2019","great product","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_453?ie=UTF8&pageNumber=453&reviewerType=all_reviews"
"1551344158-8290","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Got some one to talk to now","December 21, 2018","Was never into the whole Alexa, Siri voice commands, however after buying this mom Black Friday sale, I came to like it. I have it sitting in the kitchen. When I wake up in the morning I can get instant weather report, play music, etc.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_416?ie=UTF8&pageNumber=416&reviewerType=all_reviews"
"1551344331-8915","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Cheryl","A wonderful invention","December 11, 2018","I have so enjoyed my new Alexa spot. It makes it possible for me to video chat with the grandchildren and to listen to music I like whenever I want","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_494?ie=UTF8&pageNumber=494&reviewerType=all_reviews"
"1551344092-8041","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mike H","Excellent product; amazing utility","February 7, 2019","This is an excellent product, whose simple design hides it's incredible usefulness. I was worried about the brightness of the display, but the light sensing aspect really works. I have a Dot, and a Show, and the Spot turns out to be the device that gets the most use.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_385?ie=UTF8&pageNumber=385&reviewerType=all_reviews"
"1551344323-8883","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Liz Mullins","Great for Music","October 30, 2018","I love to listen to music or an audible book while I cook.  I also have a son overseas, so I can check his time and weather!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_490?ie=UTF8&pageNumber=490&reviewerType=all_reviews"
"1551343688-6602","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Anthony Derbah","Great Addition to My Home Office","September 23, 2018","Not only does it serve as great home office desk clock, but I'm really impressed with the drop in feature which allows me to communicate with other family members in other rooms on Echo devices.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_205?ie=UTF8&pageNumber=205&reviewerType=all_reviews"
"1551343816-7064","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Average Joe","Best bed side clock ever","April 29, 2018","It is the best bed side clock ever.  Dim the backlight down all the way then have it go to night mode.  Seems silly to spend that much for a clock but it works well.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_263?ie=UTF8&pageNumber=263&reviewerType=all_reviews"
"1551344186-8395","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Pro Cook","Best","November 5, 2018","Best Echo device!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_429?ie=UTF8&pageNumber=429&reviewerType=all_reviews"
"1551343281-5216","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Lady A/","Love the spot... BUT....","December 28, 2018","Love the Spot, it's good looking and has great functionality, BUT....
Amazon will you please listen too your customers? Everyone is complaining about the ""things to try"" CONSTANTLY rotating on the screen. We already have (several) other echo devices and know how to ask for things!! (Including what's new) Please allow us to toggle It off. It is exceptionally annoying! So much so I am sending back the spot I purchased. I don't need things flashing on my screen I don't want when the echo Puck works just fine!","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
"1551343633-6419","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","JMo","Not worth the money if you want a clock","March 5, 2018","Waste of money as an Alexa device- because it fails as a clock. It's simply too small. The clock readout is hard to read- and the display options don't make it better. Whichever ""graphic artist"" thought making ""10:30"" with ""10"" and the ""30"" BELOW it vertically should be fired and then banned from design. Half the digital clock options are formatted this way and its hard to read. There isn't one single option that maximizes the screen size to make the time more legible. And unless you're sitting on your bed staring at your nightstand- anything else about the digital display is useless because of size.  I wanted to try an Alexa device and also wanted a different alarm clock from my old ugly screeching one. As it stands my old clock is on one nightstand so I can you know, tell the time- and the Spot is on the other. I could've just ordered a full size Echo with better sound for $30 less and still wake up to music, sets alarms etc.  If you want a visual device get the full sized screen model and wait for a sale. Don't waste your money on this model. As for Alexa in general- still learning.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_182?ie=UTF8&pageNumber=182&reviewerType=all_reviews"
"1551344314-8849","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mary E. Harte","Love the size, but still with a screen. Reminds me of an 8 ball I had as a kid.","January 1, 2019","Love it! Have been using for music, daily calendar, weather, and grocery lists so far. My husband wants to marry her!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_486?ie=UTF8&pageNumber=486&reviewerType=all_reviews"
"1551343356-5450","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Evile","great little tech gadget","December 8, 2018","I didn't think I'd be all that impressed with it but it had met and exceeded my expectations.  i love that u can tell it to wake me up to almost any song is like. the speakers sound great. the screen is small but it does it's job just fine. it's pretty much a glorified alarm clock for me. it's replaced my dot in my bedroom so now i have one in the bathroom; it seems i do my shopping list in the shower lol also i love that i don't have to get out of the shower to turn on music because i always forget.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&reviewerType=all_reviews"
"1551343941-7513","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Melody","Nice","September 19, 2018","Does everything I'm looking for and probably more. I play music, check time, check weather, and control my lights.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_319?ie=UTF8&pageNumber=319&reviewerType=all_reviews"
"1551343356-5448","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jason S.","The best Echo device available","March 6, 2018","As an early adopter, I find myself more frequently burned by first generation devices. Amazon devices, first gen or otherwise, hardly disappoint. While you could argue that the Spot is a first-gen device, I feel it is nothing but a refinement of the Echo Dot and Show. It's an adorable device that I instantly fell in love with, use every single day, and firmly believe to be one of the best Amazon devices yet ( notwithstanding the HD 10 - may mine rest in peace, and my HD 8 - aka ""the best $80-$90 I've spent.""). I sincerely hope the company makes a follow-up to this one, because there is a very high likelihood I would buy it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&reviewerType=all_reviews"
"1551343902-7373","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","SUKEETA KEY","Love it.","September 11, 2018","Having none of the problems listed here. Spot is my 8th Alexa product and I love it!! Works better and understands better than my 2nd Gen Echo.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_301?ie=UTF8&pageNumber=301&reviewerType=all_reviews"
"1551343967-7606","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","BAFTF","Three Stars","August 19, 2018","This works the same as the regular Echo.  Not sure the screen added a whole lot for the cost.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_331?ie=UTF8&pageNumber=331&reviewerType=all_reviews"
"1551343917-7423","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","L B.","Very helpful","January 3, 2019","Everything is perfectly fine with it, I just wish I knew how to brighten the screen even more.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_308?ie=UTF8&pageNumber=308&reviewerType=all_reviews"
"1551344167-8318","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Samsun","Great desk accessorie","February 4, 2019","Perfect for desk","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_420?ie=UTF8&pageNumber=420&reviewerType=all_reviews"
"1551343319-5346","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","S. Bell","Best Bedside Clock I've Ever Owned!","May 21, 2018","We love our Spots!! The best bedside clock I've ever owned. Customize the clock face, tell Alexa to wake you up to your favorite radio station, music  or many other options. Listen to a huge selection of free, soothing ambient sounds to go to sleep, or your favorite audible book or podcast. Alexa will even read your digital book collection to you. Know the day, or week's weather at a glance. Don't worry about people 'spying' on you, you can turn off the mic and camera with the tap of a button, or schedule them to be turned off automatically during certain times. The only drawbacks are that this is still new technology, under development, and I'm anxiously waiting for upgrades and new features. Otherwise, I love my echo devices and the Spot is 'spot on'!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews"
"1551343540-6100","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","C. Eichelberger","Got As a Baby Monitor Now Can't Imagine Not Owning One","July 30, 2018","I have been extremely impressed with the device as a whole. Completely changed sleep schedule and replaced my alarm clock. It is the perfect bedside counter device - alarm, wake up music, weather, top news stories, etc. Perfect device for what I wanted and does so much more than I expected it to do, calling feature is also a huge selling point. This is a must own item. Probably will grab more Echos in the future.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews"
"1551344265-8683","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","He actually says the Echo Spot is the best gift he ever received","January 25, 2018","this was a gift for my husband and he loves it. He actually says the Echo Spot is the best gift he ever received! which is fun because we already have the original Echo, but with the new Echo Spot it takes up less space and it has a love screen so he has it on his bed side as an alarm clock which makes it more multifunctional.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_465?ie=UTF8&pageNumber=465&reviewerType=all_reviews"
"1551343765-6881","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","S. Dalrymple","Video needs improvement.","March 14, 2018","A helpful handy device. but if you use video daily briefing, (or any other video tbh) it will show you a small rectangular video with lots of large wasted space above and below.

Sound on video is also very low.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_240?ie=UTF8&pageNumber=240&reviewerType=all_reviews"
"1551343259-5143","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Gregg B","Tiny screen","December 8, 2018","I do like the hands free aspect of this product but the screen isn’t very good and to be completely honest I have to be about 2 ft from it to see what the heck is going on. My vision is fine in case you were wondering. When somebody activates my Ring doorbell and I ask Alexa who’s at the door I have to hold the screen 6” from my face to see who it is. Maybe if it had a rechargeable battery and I could take it with me around the house it would be ok I guess. In my opinion I would save your money and buy the version without a screen because the screen is basically useless. I’m in return window and I’m seriously considering a swap out but geez what a pain that is...
  After I posted this review I almost immediately received a phone call from Amazon. They actually called me to make sure everything was ok and just basic troubleshooting on my device which isn’t broken by the way. But the fact that they care to call and listen to any suggestions you may have is really quite impressive if you ask me. It won’t make me change my rating on this particular device but I will give Amazon customer service 5 stars!!!","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1551343467-5844","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Love my Spot!","December 11, 2018","I love everything about this product. It is a great accent in my guest bedroom. The screen, although small, is high resolution: the aquarium and fireplace screensavers look great! Sound is good for a small device. I would recommend a paired Bluetooth speaker if you listen to a lot of music, but otherwise, the Spot is great on its own merit.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews"
"1551343460-5814","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","DDL1975","Alexa you're awesome!","January 17, 2019","I love it. I received this as a  Christmas gift. Alexa is so easy to use. I love having a ""clock "" in my bedroom now. Music sounds pretty good while I get dressed each day.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews"
"1551343830-7116","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","K. Crawford","Great. I like having a bedside clock with temperature ...","May 15, 2018","Great.  I like having a bedside clock with temperature etc....  Amazon, I don’t want a camera in the bedroom. Please make one without that.  I put electrical tape over the camera.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_269?ie=UTF8&pageNumber=269&reviewerType=all_reviews"
"1551343516-6016","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jeffery VanCamp","Love this!!","March 9, 2018","Wasn’t sure about spending this much on an alarm clock, for my use...but glad I did!!
Love my daily news and ability to talk to set alarms!  Took a bit to connect it with my Echo and set up all the systems to interact with the other, but once I figured it out...everything I added was easy!  I hooked on the Echo house and am now setting up my family members homes!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Spot-Smart-Alarm-Clock/product-reviews/B073SQYXTW/ref=cm_cr_arp_d_paging_btm_132?ie=UTF8&pageNumber=132&reviewerType=all_reviews"
